period,scenario,subperiod,FUNIL-GRANDE,BATALHA,SERRA FACAO,CAPIM BRANC1,CAPIM BRANC2,CORUMBA IV,PIRAJU,ITAIPU,NILO PECANHA,FONTES A,BAGUARI,SAO DOMINGOS,RETIRO BAIXO,TRES MARIAS,QUEIMADO,JAURU,GUAPORE,CORUMBA III,SINOP,COLIDER,TELES PIRES,SAO MANOEL,SLT VERDINHO,OURINHOS,SERRA MESA,CANA BRAVA,SAO SALVADOR,PEIXE ANGIC,ESTRELA,LAJEADO,SALTO,RONDON II,PONTE PEDRA,JIRAU,STO ANTONIO,ESPORA,ITIQUIRA I,ITIQUIRA II,JURUENA,DARDANELOS,CACU,B. COQUEIROS,FOZ R. CLARO,GUARAPIRANGA,BILLINGS,HENRY BORDEN,JAGUARI,PARAIBUNA,SANTA BRANCA,FUNIL,LAJES,PICADA,SOBRAGI,SIMPLICIO,ILHA POMBOS,P. PASSOS,BARRA BRAUNA,SALTO GRANDE,P. ESTRELA,CANDONGA,AIMORES,MASCARENHAS,GUILMAN-AMOR,SA CARVALHO,ROSAL,SAMUEL,IRAPE,STA CLARA MG,CAMARGOS,ITUTINGA,FURNAS,M. DE MORAES,ESTREITO,JAGUARA,IGARAPAVA,VOLTA GRANDE,P. COLOMBIA,CACONDE,E. DA CUNHA,A.S.OLIVEIRA,MARIMBONDO,A. VERMELHA,I. SOLTEIRA,EMBORCACAO,NOVA PONTE,MIRANDA,CORUMBA I,ITUMBIARA,CACH.DOURADA,SAO SIMAO,BARRA BONITA,A.S. LIMA,IBITINGA,PROMISSAO,NAVANHANDAVA,TRES IRMAOS,JUPIA,P. PRIMAVERA,MANSO,A.A. LAYDNER,CHAVANTES,L.N. GARCEZ,CANOAS II,CANOAS I,CAPIVARA,TAQUARUCU,ROSANA,CALHA-CEDAE,FONTES BC,VIGARIO,SANTANA,STA. CECILIA,TOCOS,MAUA,STA CLARA PR,FUNDAO,G.B. MUNHOZ,BAIXO IGUACU,BARRA GRANDE,SAO ROQUE,GARIBALDI,CAMPOS NOVOS,MACHADINHO,ITA,PASSO FUNDO,MONJOLINHO,QUEBRA QUEIX,SAO JOSE,PASSO S JOAO,FOZ CHAPECO,CASTRO ALVES,MONTE CLARO,14 DE JULHO,ERNESTINA,PASSO REAL,JACUI,ITAUBA,D. FRANCISCA,G.P. SOUZA,SALTO PILAO,JORDAO,SEGREDO,SLT.SANTIAGO,SALTO OSORIO,SALTO CAXIAS,SOBRADINHO,ITAPARICA,COMP PAF-MOX,XINGO,ITAPEBI,P. CAVALO,B. ESPERANCA,CACH.CALDEIR,ESTREITO TOC,TUCURUI,BALBINA,COARACY NUNE,FERREIRA GOM,STO ANT JARI,PIMENTAL,CURUA-UNA,BELO MONTE
7,7,2,304.0,1781.61,5199.0,228.27,879.0,3259.900562,84.0,27695.2,38.0,467.0,34.775024,131.3,241.59,18228.801678,384.963443,16.17,21.0,835.939322,2647.83412,1525.0,897.22,579.22,266.208474,22.82,44306.942234,2300.0,952.0,2443.799869,0.0,4940.0,826.06,330.175588,199.0,1249.83,2077.3,191.236282,5.0,1.0,0.0,0.12,227.45,347.8,97.33,175.950995,1132.65,1.0,1081.362787,4583.366241,427.102278,410.106981,377.601073,6.0,1.0,126.5,8.0,19.0,33.0,78.0,56.0,27.12,156.55,21.68,12.0,1.0,11.0,943.23,5847.418296,146.0,792.0,13.0,22950.0,2750.845428,1423.0,450.0,480.0,2244.0,1524.0,123.784862,16.0,26.313836,2901.453034,11025.0,15563.6,17725.0,12591.842104,1120.0,1499.133428,17027.0,462.0,12208.943217,1512.606026,546.0,987.0,5956.031325,2722.0,12952.54427,3356.0,14402.0,5805.118762,5614.417377,8328.122534,47.0,151.0,212.0,8868.636012,677.0,1918.0,-0.0,38.0,38.0,12.0,6.0,3.316728,1753.935892,295.638178,37.0,4304.632096,178.7,4746.262451,748.103108,296.0,1477.0,3340.0,5102.0,1548.331747,152.48,111.0,186.33,102.4,1501.8,87.0,10.1,49.31,251.355204,3542.004743,31.0,620.0,330.0,117.669646,0.12,110.0,2950.0,6069.151313,1126.0,3573.0,33381.53737,7891.072,1226.0,3800.0,1636.0,2850.807977,3667.669924,230.56,5400.0,28334.251747,9966.813598,24.57,137.31,104.61,2169.66,133.0,2169.66
7,7,3,304.0,1781.61,5199.0,241.13,879.0,3423.839381,84.0,27695.2,38.0,467.0,31.42,131.3,200.72,18609.004725,447.903647,16.17,21.0,885.717619,2802.724076,1525.0,897.22,577.22,265.936948,20.82,45212.549445,2300.0,952.0,2263.881796,0.0,4942.0,826.06,305.059882,199.0,1249.83,2077.3,193.435127,5.0,1.0,0.0,0.12,227.45,347.8,97.33,189.96,1061.478254,1.0,1120.983969,4589.624065,433.738798,602.23191,402.387266,6.0,3.0,126.5,8.0,17.0,33.0,78.0,56.0,27.12,185.476357,21.68,12.0,1.0,11.0,1310.343713,5732.916592,146.0,728.638913,13.0,22047.962067,4040.0,1423.0,450.0,480.0,2244.0,1524.0,199.197395,16.0,27.0,3592.583835,11025.0,15736.108816,17653.711025,12613.590932,1120.0,1500.0,17027.0,462.0,12540.0,2104.701382,546.0,987.0,6468.641734,2720.0,13126.601326,3356.0,14402.0,6061.355558,6124.264678,8499.66307,47.0,153.0,212.0,9235.728524,677.0,1918.0,0.0,38.0,38.0,12.834998,6.0,2.0,2137.0,318.054413,35.0,4793.119322,178.7,4555.86724,764.536215,232.0,1477.0,3340.0,5102.0,1543.871156,150.48,111.0,186.33,102.4,1501.8,87.0,10.1,49.31,259.0,3575.203869,29.0,620.0,330.0,140.10758,0.12,85.0,2562.0,5768.967754,1124.0,3573.0,33360.630036,8548.144,1226.0,3800.0,1634.0,2942.152059,3864.470459,230.56,5400.0,29286.23567,10187.382491,24.57,137.31,104.61,2169.66,133.0,2169.66
7,8,1,306.0,1412.069668,5199.0,228.27,878.0,3708.0,86.0,29403.9,38.0,467.0,38.07,116.45,241.59,16172.982733,557.0,17.15,23.0,709.0,1012.4,1525.0,897.22,577.22,266.48,22.82,43724.00921,2302.0,954.0,2212.7,0.0,4940.0,828.06,192.17,199.0,2746.7,2282.8,77.99884,5.0,1.0,0.0,0.12,227.45,347.8,95.33,189.96,1132.65,1.0,850.48588,4294.988701,372.502718,283.0,445.35,6.0,3.0,126.5,8.0,17.0,33.0,80.0,89.0,29.75,156.55,23.68,14.0,3.0,11.0,3210.553634,5831.473242,148.0,581.487947,11.0,18665.472414,1540.0,1423.0,450.0,482.0,2246.0,1526.0,51.0,14.0,25.0,6150.0,11025.0,21060.0,17725.0,11679.54848,974.0,470.0,13491.313904,460.0,12540.0,569.0,544.0,985.0,7408.0,2720.0,13372.0,3354.0,14402.0,6025.86365,5798.025892,6364.760895,47.0,153.0,214.0,4816.0,677.0,1920.0,-0.0,38.0,38.0,12.0,6.0,2.0,1998.597417,431.0,35.0,5779.0,178.7,4352.363743,634.623176,296.0,1477.0,3340.0,5102.0,1467.333257,152.48,137.0,188.33,104.4,1501.8,87.0,11.28,55.0,259.0,3337.382954,30.164473,622.0,332.0,179.0,0.26,110.0,2950.0,4710.162818,1126.0,3575.0,30256.82299,7234.0,1228.0,3800.0,1636.0,2985.621958,3173.0,232.56,5400.0,18581.95316,10837.309847,138.8,139.31,133.39,2169.66,133.0,2169.66
7,8,2,304.0,1421.044067,5154.106215,228.27,878.0,3426.935076,84.0,27695.2,38.0,467.0,38.07,116.45,241.59,16132.167167,416.854705,16.17,21.0,972.0,1099.643681,1527.0,897.22,579.22,264.48,22.82,44319.146467,2300.0,952.0,2251.001962,0.0,4940.0,826.06,208.848159,199.0,1249.83,2077.3,90.84488,5.0,1.0,0.0,0.12,227.45,347.8,97.33,178.207248,1132.65,1.0,879.714357,4368.090529,369.401869,283.0,383.515853,6.0,1.0,127.361109,10.0,19.0,33.0,80.0,89.0,27.12,156.55,21.68,14.0,3.0,11.0,3189.297293,5899.373311,146.0,547.388381,11.415551,18624.309005,1941.763688,1425.0,452.0,480.0,2244.0,1524.0,76.035405,14.0,25.023569,5885.390963,11007.193072,21060.0,17725.0,11624.127119,1077.653112,812.937048,13654.985923,462.0,12540.0,928.379942,546.0,987.0,7362.780876,2720.0,13323.385789,3356.0,14400.0,6221.906708,6115.167393,6508.319465,47.0,151.0,212.0,5240.246827,677.0,1918.0,-0.0,38.0,38.0,12.0,6.0,2.0,2137.0,375.59229,37.0,5374.183313,178.7,4409.579945,665.396925,296.0,1477.0,3340.0,5102.0,1475.628638,150.48,111.0,186.33,102.4,1427.5,92.0,11.28,49.31,251.196052,3383.543948,30.836284,622.0,330.0,138.954427,0.12,98.024206,2950.0,4579.472322,1126.0,3573.0,29828.567539,7891.072,1226.0,3800.0,1634.0,2981.642442,3173.0,230.56,5400.0,20339.958967,10413.921922,24.57,137.31,104.61,2169.66,133.0,2169.66
7,8,3,304.0,1430.018465,5109.212429,241.13,878.0,3529.763707,84.0,27695.2,38.0,467.0,31.42,116.45,200.72,16132.221602,468.127374,16.17,21.0,931.187627,1188.887362,1527.0,897.22,577.22,264.48,20.82,44914.283723,2300.0,952.0,2283.303924,0.0,4942.0,826.06,225.526317,199.0,1249.83,2077.3,103.690919,5.0,1.0,0.0,0.12,227.45,347.8,97.33,189.96,1078.952703,1.0,908.942835,4441.192357,366.301019,283.0,406.138102,6.0,1.0,128.222219,10.0,17.0,33.0,78.0,56.0,27.12,156.55,21.68,12.0,1.0,11.0,3168.040951,5846.226546,146.0,513.288815,11.831102,18581.145595,2347.527375,1425.0,452.0,480.0,2244.0,1524.0,97.117948,16.0,27.0,5614.781925,10989.386143,21060.0,16935.788977,11617.151982,1120.0,1075.792915,14609.868965,462.0,12540.0,1291.759883,546.0,987.0,7315.561752,2722.0,13274.771578,3356.0,14400.0,6417.949766,6299.577249,6782.60968,45.0,151.0,212.0,5800.896238,679.0,1918.0,0.0,38.0,38.0,12.0,6.0,2.0,2137.0,322.18458,37.0,5542.79829,178.7,4466.796147,696.170673,279.09625,1467.867562,3318.12755,5100.0,1483.924019,150.48,115.813994,186.33,102.4,1427.5,87.0,10.1,49.31,259.0,3414.097045,29.0,620.0,330.0,153.605246,0.12,86.048411,2562.0,4263.350161,1124.0,3573.0,29208.894125,8548.144,1226.0,3800.0,1634.0,2977.662925,3173.0,230.56,5400.0,22097.964774,10259.585686,24.57,137.31,104.61,2169.66,133.0,2169.66
7,9,1,306.0,1162.774247,5173.721311,228.27,878.0,3046.222121,84.0,29403.9,38.0,467.0,38.07,116.45,241.59,15536.960175,557.0,16.17,23.0,709.0,1012.4,1525.0,897.22,577.22,266.48,20.82,45421.91638,2302.0,954.0,2741.0,0.0,4940.0,828.06,428.044306,199.0,1249.83,2077.3,123.647484,5.0,1.0,0.0,0.12,195.76,300.0,97.33,189.96,1132.65,1.0,1041.500442,4731.879187,131.0,888.0,445.35,7.0,1.0,126.5,8.0,17.0,33.0,80.0,89.0,29.75,156.55,23.68,14.0,3.0,11.0,1911.428687,4315.330319,148.0,792.0,11.0,22950.0,2282.267092,1423.0,450.0,480.0,2244.0,1524.0,349.192624,14.0,25.0,3693.3362,9827.592779,20961.359828,17725.0,11712.78059,974.0,470.0,8543.163065,462.0,9874.231075,1752.872325,544.0,985.0,6208.112121,2722.0,11158.96039,3354.0,14400.0,4386.0,6780.37643,5916.40379,45.0,153.0,214.0,4816.0,677.0,1920.0,-0.0,38.0,38.0,12.0,6.0,2.0,1473.0,169.0,37.0,2904.146139,178.7,3245.625106,336.72,296.0,1477.0,2324.309204,5102.0,1231.88571,152.48,137.0,188.33,104.4,1501.8,87.0,11.28,55.0,259.0,1562.784467,29.78133,622.0,332.0,179.0,0.26,85.0,2562.0,3844.875047,1126.0,3575.0,25978.462553,9949.8976,1228.0,3800.0,1636.0,3134.0,3674.281098,232.56,5400.0,11368.190096,11578.982779,138.8,139.31,133.39,2169.66,133.0,2169.66
7,9,2,304.0,1215.260705,5094.022185,228.27,878.0,2985.531379,84.0,27695.2,38.0,467.0,38.07,118.706741,241.59,15650.382205,507.769533,16.17,21.0,740.155222,1120.02184,1527.0,897.22,579.22,264.48,22.82,46169.306228,2300.0,952.0,2680.489754,0.0,4940.0,826.06,400.249085,199.0,1249.83,2077.3,117.635068,5.0,1.0,0.0,0.12,227.45,300.0,95.33,175.051154,1132.65,1.0,1067.575852,4707.095921,211.898383,854.613365,403.931996,7.0,3.0,128.5,10.0,19.0,33.0,80.0,89.0,27.12,156.55,21.68,14.0,1.0,11.0,1955.219499,4399.145771,146.0,778.448132,11.415551,22869.467812,2627.893889,1425.0,452.0,480.0,2244.0,1526.0,319.830666,14.0,25.324265,3652.584477,9915.456243,20713.356231,17725.0,11531.83551,1066.944167,470.0,9636.545709,462.0,9346.934686,1827.293491,546.0,987.0,6688.654469,2720.0,11233.724665,3354.0,14400.0,4386.0,6747.336266,5995.132725,47.0,151.0,212.0,5219.505124,677.0,1918.0,-0.0,38.0,38.0,12.0,8.0,2.0,1617.786274,169.0,35.0,3360.715256,178.7,3375.420437,436.621902,232.0,1320.0,2711.144672,5102.0,1249.185691,150.48,121.70866,186.33,102.4,1427.5,92.0,11.28,49.31,242.008521,1684.314494,30.232097,622.0,330.0,148.539886,0.12,85.0,2562.0,3352.589085,1126.0,3573.0,25907.669883,10606.9696,1226.0,3800.0,1634.0,3033.900296,3642.972621,230.56,5400.0,16194.744216,11401.257254,24.57,137.31,104.61,2169.66,148.818019,2169.66
7,9,3,304.0,1267.747162,5132.428702,241.13,878.0,2936.6,86.0,27695.2,38.0,467.0,31.42,131.3,200.72,15804.674234,525.780679,16.17,21.0,709.0,1229.643681,1527.0,897.22,577.22,264.48,22.82,46916.696076,2300.0,952.0,2613.979507,0.0,4942.0,826.06,372.453863,199.0,1249.83,2077.3,151.061263,5.0,1.0,0.0,0.12,195.76,300.0,95.33,189.96,1056.215562,1.0,1093.651262,4682.312655,292.796766,829.226729,417.084924,7.0,3.0,128.5,10.0,17.0,33.0,78.0,62.359367,27.12,173.127125,21.68,12.0,1.0,11.0,2510.025339,4482.961223,146.0,764.896265,11.831102,22786.935624,2975.520686,1425.0,452.0,482.0,2246.0,1526.0,288.468707,16.0,25.64853,3565.666254,10614.092595,19904.351118,17518.135322,11377.918764,1120.0,470.0,10869.238467,460.0,8821.638296,1905.714656,546.0,987.0,6575.05993,2720.0,11900.625826,3356.0,14402.0,4386.0,6712.296102,6077.861659,47.0,151.0,212.0,5617.010248,679.0,1918.0,0.0,38.0,38.0,14.0,8.0,4.0,1762.572548,169.0,35.0,3817.284373,178.7,3505.215769,505.803814,248.494048,1446.536758,2764.669323,5100.0,1266.485671,150.48,111.0,186.33,102.4,1427.5,87.0,10.1,49.31,259.0,1771.861562,29.0,620.0,330.0,159.68383,0.12,85.0,2562.0,2662.0,1124.0,3573.0,26251.6772,10782.0,1226.0,3800.0,1634.0,2933.800591,3611.664143,230.56,5400.0,21021.298335,11223.531729,24.57,137.31,104.61,2169.66,164.636037,2169.66
7,10,1,306.0,1717.502835,5199.0,241.13,879.0,3708.0,86.0,29403.9,38.0,467.0,38.07,131.3,241.59,16746.103387,557.0,17.15,23.0,972.0,1271.199419,1525.0,897.22,577.22,264.48,20.82,40397.464626,2302.0,954.0,2212.7,0.0,4940.0,826.408398,211.706568,199.0,1249.83,2077.3,94.567721,5.0,1.0,0.0,0.12,227.45,347.8,95.33,189.96,1132.65,1.0,824.953005,4488.730032,379.125672,888.0,445.35,7.0,1.0,126.5,8.0,17.0,34.0,80.0,89.0,29.75,185.52,23.68,14.0,3.0,11.0,943.23,4744.246998,148.0,792.0,11.0,22078.471957,3507.957726,1423.0,450.0,480.0,2246.0,1524.0,458.484193,16.0,27.0,2680.750512,8166.348175,21060.0,17725.0,12792.0,1120.0,1500.0,17027.0,460.0,12540.0,1485.365506,544.0,985.0,7243.338332,2720.0,13229.171267,3354.0,14400.0,7106.590799,6271.639752,6352.624446,45.0,153.0,214.0,7683.043807,677.0,1920.0,-0.0,38.0,38.0,12.0,6.0,2.0,2137.0,413.957023,35.0,5559.377554,178.7,3963.069607,336.72,296.0,1477.0,2283.0,5102.0,1589.0,152.026592,137.0,188.33,104.4,1501.8,87.0,11.28,55.0,259.0,3413.623952,29.790599,622.0,330.140884,179.0,0.26,85.0,2639.754739,4038.60578,1124.0,3573.0,31686.70453,9949.8976,1228.0,3800.0,1636.0,2689.220249,3173.0,232.56,5400.0,11293.0,9711.9,138.8,139.31,133.39,2169.66,133.0,2169.66
7,10,2,304.0,1693.684835,5138.236256,228.27,878.0,3659.839839,86.0,27695.2,38.0,467.0,31.42,131.3,238.187561,16749.844638,426.599332,16.17,21.0,972.0,1594.923856,1527.0,897.22,579.22,266.48,22.82,41197.123046,2300.0,952.0,2252.416234,0.0,4940.0,827.012848,227.688712,199.0,1249.83,2077.3,137.317207,5.0,1.0,0.0,0.12,220.272635,347.8,95.33,182.214627,1132.65,1.0,852.323691,4520.235927,375.088701,841.831325,406.49741,6.0,3.0,128.5,10.0,19.0,33.0,80.0,71.719667,27.12,156.55,21.68,12.0,1.0,11.0,1040.201227,4856.51111,146.0,769.986727,11.415551,22005.354354,3790.366674,1425.0,452.0,480.0,2244.0,1526.0,454.250176,14.0,27.0,2915.497333,9425.764587,21060.0,17725.0,12732.932908,1096.695103,1499.557094,17027.0,460.0,12540.0,1880.932368,546.0,987.0,7408.0,2722.0,13372.0,3354.0,14400.0,7060.132098,6457.020394,6281.209103,47.0,151.0,212.0,8391.29106,677.0,1918.0,-0.0,38.0,38.0,12.0,7.332995,2.0,1990.283149,332.697188,35.0,5615.177764,178.7,3983.540837,336.72,232.0,1320.0,2283.0,5100.0,1504.851892,152.48,111.0,186.33,102.4,1427.5,87.0,10.1,49.31,255.677708,3427.509007,29.0,620.0,330.0,154.865724,0.12,85.0,2562.0,4186.760594,1124.0,3573.0,31477.966884,10606.9696,1226.0,3800.0,1634.0,2638.507846,3173.0,230.56,5400.0,19195.265157,9711.9,24.57,137.31,104.61,2169.66,133.0,2169.66
7,10,3,304.0,1669.866836,5077.472512,241.13,879.0,3610.793865,84.0,27695.2,38.0,467.0,31.42,131.3,200.72,16787.651011,474.306894,16.17,21.0,972.0,1920.648293,1527.0,897.22,577.22,266.48,22.82,41996.781466,2300.0,952.0,2288.132468,0.0,4940.0,826.06,243.670856,199.0,1249.83,2077.3,180.066692,5.0,1.0,0.0,0.12,213.09527,347.8,97.33,189.96,1093.588044,1.0,879.694376,4551.741823,371.051731,800.328639,418.711772,7.0,3.0,128.5,10.0,17.0,33.0,78.0,56.0,27.12,156.55,21.68,12.0,1.0,11.0,1137.172453,4968.775221,146.0,747.973455,11.831102,21965.012374,4040.0,1425.0,452.0,482.0,2244.0,1524.0,475.351185,14.0,25.0,3126.90913,11025.0,21060.0,17568.269807,12725.49491,1120.0,1500.0,17027.0,462.0,12540.0,2276.49923,546.0,987.0,7408.0,2722.0,13372.0,3356.0,14402.0,7013.673397,6642.401036,6215.793759,47.0,151.0,212.0,9093.538312,679.0,1918.0,0.0,38.0,38.0,14.0,8.0,4.0,1843.566297,249.437352,37.0,5670.977974,178.7,4004.012067,336.72,232.0,1320.0,2283.0,5100.0,1423.157191,150.48,111.0,186.33,102.4,1427.5,87.0,10.1,49.31,259.0,3359.2819,29.0,620.0,330.0,163.695337,0.12,85.0,2562.0,4253.160671,1126.0,3575.0,31573.162609,10782.0,1226.0,3800.0,1634.0,2587.795443,3173.0,230.56,5400.0,27097.530314,9711.9,24.57,137.31,104.61,2169.66,133.0,2169.66
8,1,1,306.0,1781.61,5199.0,228.27,879.0,3656.60796,84.0,29403.9,38.0,467.0,38.07,116.45,241.59,19528.0,557.0,16.17,21.0,889.10698,2452.631543,1525.0,897.22,577.22,264.48,20.82,46659.160634,2302.0,954.0,2741.0,0.0,4940.0,828.06,401.000447,199.0,2746.7,2282.8,76.757055,5.0,1.0,0.0,0.12,227.45,347.8,95.33,189.96,1132.65,1.0,768.75446,4526.035266,361.106858,283.0,445.35,6.0,3.0,128.5,10.0,17.0,34.0,78.0,89.0,29.75,185.52,21.68,14.0,1.0,13.0,2243.061597,5963.92,146.0,497.325039,11.0,21220.894669,1540.0,1423.0,450.0,482.0,2246.0,1526.0,346.618133,16.0,27.0,5270.639992,7594.365753,21060.0,17725.0,12341.644073,974.0,470.0,16986.95702,460.0,12540.0,1418.151664,544.0,985.0,5780.167843,2720.0,13372.0,3354.0,14400.0,6105.054399,6751.78299,8795.0,45.0,153.0,214.0,10540.0,679.0,1920.0,-0.0,38.0,38.0,12.0,8.0,2.0,2137.0,182.428655,37.0,5779.0,178.7,2711.79,788.32405,232.0,1320.0,2283.0,5102.0,915.365776,152.48,137.0,188.33,104.4,1427.5,87.0,10.1,49.31,259.0,1629.306201,29.0,622.0,332.0,179.0,0.26,110.0,2950.0,6775.0,1126.0,3575.0,33955.9592,10782.0,1226.0,3800.0,1634.0,3064.584894,4452.032694,232.56,5400.0,25049.339214,12614.964092,24.57,139.31,133.39,2169.66,516.626146,2169.66
8,1,2,304.0,1781.61,5199.0,241.13,878.18611,3707.550672,86.0,27695.2,38.0,467.0,38.07,131.3,241.59,19521.243589,557.0,16.17,21.0,809.069289,1804.083176,1525.0,897.22,577.22,266.48,22.82,47521.473028,2300.0,952.0,2545.943023,0.0,4942.0,826.06,375.967551,199.0,1249.83,2077.3,77.754624,5.0,1.0,0.0,0.12,214.158921,347.8,97.33,165.582209,1067.37122,1.0,790.043694,4518.19937,431.964025,283.0,402.202588,6.0,1.0,126.5,8.0,17.0,33.0,80.0,73.180606,29.75,185.52,21.68,12.0,3.0,11.0,2200.622371,5396.134524,146.0,550.330897,11.0,20765.924745,1923.273364,1425.0,452.0,480.0,2244.0,1524.0,381.998611,14.0,25.0,4761.224892,7771.289254,21060.0,17725.0,12262.07344,1085.050276,750.33396,16883.145477,462.0,12540.0,1358.238761,546.0,987.0,6047.401823,2722.0,13372.0,3356.0,14402.0,6349.759888,6732.859545,8795.0,47.0,151.0,212.0,10243.29615,677.0,1918.0,0.0,38.0,38.0,14.0,6.0,4.0,2137.0,237.133308,35.0,5779.0,178.7,2840.177324,715.184461,232.0,1320.0,2546.041719,5100.0,934.353483,150.48,111.0,186.33,102.4,1427.5,87.0,10.1,49.31,250.677642,1548.049673,31.0,620.0,330.0,115.644331,0.12,85.0,2628.979132,6655.555808,1124.0,3573.0,34116.0,7787.111716,1228.0,3800.0,1634.0,3043.066584,4448.817729,230.56,5402.0,29938.930544,12981.600981,24.57,137.31,104.61,2276.29,510.663421,2276.29
8,1,3,304.0,1781.61,5192.807138,241.13,879.0,3708.0,86.0,27695.2,38.0,467.0,38.07,131.3,238.691359,19516.822786,466.75068,16.17,21.0,865.10774,2242.182078,1525.0,897.22,577.22,264.48,22.82,48455.644789,2300.0,952.0,2346.244399,0.0,4940.0,826.06,411.344994,199.0,1249.83,2077.3,78.835325,5.0,1.0,0.0,0.12,201.926918,347.8,97.33,174.010701,1089.941011,1.0,813.107031,4592.1198,426.316637,283.0,418.429087,6.0,1.0,126.5,8.0,19.0,33.0,78.0,60.209596,29.75,185.52,21.68,12.0,3.0,11.0,2154.646543,5592.443332,146.0,607.75391,11.0,21013.304264,1600.389237,1425.0,452.0,480.0,2244.0,1526.0,420.327462,14.0,27.0,4194.525201,7806.9155,21060.0,17475.346896,12275.15833,1120.0,966.021744,17027.0,462.0,12540.0,1297.66645,546.0,987.0,6519.533682,2720.0,13372.0,3356.0,14402.0,6614.857501,6718.859147,8795.0,47.0,151.0,214.0,10192.492033,677.0,1918.0,-0.0,38.0,38.0,14.0,6.0,2.0,1860.041613,296.396682,35.0,5080.956524,178.7,2979.263591,715.650014,232.0,1320.0,2751.303475,5100.0,954.923499,150.48,111.0,186.33,102.4,1427.5,87.0,10.1,49.31,259.0,1452.710633,29.0,620.0,330.0,137.549216,0.12,85.0,2950.0,6566.70525,1124.0,3573.0,34116.0,8817.072233,1226.0,3802.0,1634.0,3019.755081,4573.514677,230.56,5400.0,35228.374717,13378.790944,24.57,137.31,104.61,2169.66,504.203802,2169.66
8,2,1,304.0,1519.346445,5199.0,228.27,878.0,3153.914187,84.0,29403.9,38.0,467.0,31.42,116.45,200.72,18073.807606,557.0,16.17,21.0,709.0,3071.2,1525.0,897.22,577.22,264.48,20.82,47930.932599,2300.0,952.0,2212.7,0.0,4940.0,826.06,192.17,199.0,2746.7,2282.8,150.745521,5.0,1.0,0.0,0.12,227.45,347.8,95.33,189.96,1132.65,1.0,924.569663,4324.464802,371.868121,332.656013,445.35,6.0,1.0,126.5,8.0,17.0,33.0,78.0,56.0,27.12,156.55,21.68,12.0,1.0,13.0,943.23,5963.92,146.0,485.056416,11.0,17475.431988,1578.813207,1423.0,450.0,480.0,2244.0,1524.0,252.995159,14.0,25.0,6150.0,9715.468089,16877.115774,17725.0,11787.846146,974.0,821.594815,13959.263307,460.0,12540.0,3135.0,544.0,985.0,7408.0,2720.0,13372.0,3354.0,14400.0,5584.810176,6629.265365,8142.211035,45.0,151.0,212.0,6005.117865,677.0,1918.0,-0.0,38.0,38.0,12.0,6.0,2.0,2137.0,431.0,35.0,5779.0,211.92,4904.45,707.175106,296.0,1477.0,2283.0,5100.0,1589.0,150.48,137.0,186.33,102.4,1427.5,92.0,10.1,49.31,259.0,3646.0,29.0,620.0,330.0,179.0,0.26,110.0,2950.0,6676.660096,1124.0,3575.0,28369.505903,10782.0,1226.0,3800.0,1634.0,2920.475326,3211.362718,230.56,5400.0,23247.104117,12219.456677,24.57,137.31,133.39,2169.66,133.0,2169.66
8,2,2,304.0,1598.138987,5199.0,241.13,879.0,3101.841461,86.0,28203.691864,38.0,467.0,31.42,131.3,200.72,17947.319472,473.022926,16.17,21.0,860.163101,2996.805455,1525.0,897.22,577.22,264.48,22.82,48556.848709,2302.0,954.0,2246.046081,0.0,4942.0,826.06,192.17,199.0,1249.83,2077.3,163.551263,5.0,1.0,0.0,0.12,227.45,300.0,95.33,154.769377,1064.936612,1.0,942.090178,4283.431307,438.744777,283.0,409.616748,6.0,1.0,126.5,8.0,17.0,33.0,78.0,56.0,27.12,156.55,21.68,12.0,1.0,11.0,1511.594344,5825.537347,146.0,533.462286,11.0,18158.339888,1649.952025,1423.0,450.0,480.0,2244.0,1524.0,292.546617,14.0,25.0,5875.815489,10437.52831,16509.282134,17725.0,12025.428441,974.0,656.596707,14313.343669,460.0,12027.932434,3077.845072,546.0,987.0,7391.266225,2722.0,12914.112826,3354.0,14400.0,5765.468791,6649.552825,8326.695313,47.0,153.0,214.0,6633.463896,677.0,1918.0,0.0,38.0,38.0,12.0,6.0,4.0,2137.0,378.20509,37.0,5759.148811,178.7,4599.757957,623.658262,296.0,1477.0,2949.427354,5100.0,1566.506325,152.48,111.0,186.33,102.4,1427.5,87.0,10.1,49.31,246.920516,3646.0,31.0,620.0,330.0,157.957263,0.12,98.055586,2562.0,6565.947483,1124.0,3573.0,30324.75637,8758.296,1226.0,3800.0,1634.0,2945.859951,3536.745848,232.56,5400.0,26312.789902,12657.852486,138.8,139.31,133.39,2276.29,149.295961,2276.29
