period,scenario,subscenario,subperiod,ThermalA_01 - Eastern,ThermalA_01 - Western,PortfolioA_01 - Eastern,PortfolioA_01 - Western,PortfolioA_02 - Eastern,PortfolioA_02 - Western,PricetakerA_01 - Eastern,PricetakerA_01 - Western,SelfproducerA_01 - Eastern,SelfproducerA_01 - Western,SelfproducerA_02 - Eastern,SelfproducerA_02 - Western,UpstreamA_01 - Eastern,UpstreamA_01 - Western,DownstreamA_01 - Eastern,DownstreamA_01 - Western
3,2,2,2,120000.00178813934,52799.999713897705,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,2,120000.00178813934,52799.999713897705,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,2,120000.00178813934,52799.999713897705,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,2,120000.00178813934,52799.999713897705,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,2,120000.00178813934,52799.999713897705,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,2,120000.00178813934,52799.999713897705,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,2,120000.00178813934,52799.999713897705,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,2,120000.00178813934,52799.999713897705,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,2,120000.00178813934,52799.999713897705,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,2,120000.00178813934,52799.999713897705,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,2,120000.00178813934,52799.999713897705,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,2,6000.000089406967,0.0,0.0,0.0,5279.9999713897705,14399.999678134918,299.99999329447746,2100.0000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,2,6000.000089406967,0.0,0.0,0.0,5279.9999713897705,14399.999678134918,299.99999329447746,2100.0000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,2,6000.000089406967,0.0,0.0,0.0,5279.9999713897705,14399.999678134918,299.99999329447746,2100.0000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,2,6000.000089406967,0.0,0.0,0.0,5279.9999713897705,14399.999678134918,299.99999329447746,2100.0000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,2,6000.000089406967,0.0,0.0,0.0,5279.9999713897705,14399.999678134918,299.99999329447746,2100.0000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,2,6000.000089406967,0.0,0.0,0.0,5279.9999713897705,14399.999678134918,299.99999329447746,2100.0000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,2,6000.000089406967,0.0,0.0,0.0,5279.9999713897705,14399.999678134918,299.99999329447746,2100.0000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,2,6000.000089406967,0.0,0.0,0.0,5279.9999713897705,14399.999678134918,299.99999329447746,2100.0000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,2,6000.000089406967,0.0,0.0,0.0,5279.9999713897705,14399.999678134918,299.99999329447746,2100.0000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,2,6000.000089406967,0.0,0.0,0.0,5279.9999713897705,14399.999678134918,299.99999329447746,2100.0000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,2,6000.000089406967,0.0,0.0,0.0,5279.9999713897705,14399.999678134918,299.99999329447746,2100.0000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,2,6000.000089406967,0.0,0.0,0.0,5279.9999713897705,14399.999678134918,299.99999329447746,2100.0000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,2,6000.000089406967,0.0,0.0,0.0,5279.9999713897705,14399.999678134918,299.99999329447746,2100.0000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,2,6000.000089406967,0.0,0.0,0.0,5279.9999713897705,14399.999678134918,299.99999329447746,2100.0000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,2,6000.000089406967,0.0,0.0,0.0,5279.9999713897705,14399.999678134918,299.99999329447746,2100.0000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,2,6000.000089406967,0.0,0.0,0.0,5279.9999713897705,14399.999678134918,299.99999329447746,2100.0000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,3,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,1,29600.000381469727,0.0,0.0,0.0,20000.000298023224,0.0,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,2,120000.00178813934,4800.000227987766,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,2,120000.00178813934,4800.000227987766,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,2,120000.00178813934,4800.000227987766,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,2,120000.00178813934,4800.000227987766,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,2,120000.00178813934,4800.000227987766,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,2,120000.00178813934,4800.000227987766,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,2,120000.00178813934,4800.000227987766,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,2,120000.00178813934,4800.000227987766,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,2,120000.00178813934,4800.000227987766,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,2,120000.00178813934,4800.000227987766,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,2,120000.00178813934,4800.000227987766,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,2,120000.00178813934,4800.000227987766,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,2,120000.00178813934,4800.000227987766,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,2,120000.00178813934,4800.000227987766,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,2,120000.00178813934,4800.000227987766,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,2,120000.00178813934,4800.000227987766,0.0,0.0,60000.00089406967,71999.99839067459,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,3,439999.9976158142,200000.00298023224,0.0,0.0,200000.00298023224,0.0,9999.999776482582,70000.00029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,4,3,4.399999976158142e7,2.0000000298023224e7,0.0,0.0,2.0000000298023224e7,0.0,999999.9776482582,7.000000029802322e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,1,120000.00178813934,16800.00051856041,0.0,0.0,60000.00089406967,0.0,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,1,120000.00178813934,16800.00051856041,0.0,0.0,60000.00089406967,0.0,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,1,120000.00178813934,16800.00051856041,0.0,0.0,60000.00089406967,0.0,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,1,120000.00178813934,16800.00051856041,0.0,0.0,60000.00089406967,0.0,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,1,120000.00178813934,16800.00051856041,0.0,0.0,60000.00089406967,0.0,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,1,120000.00178813934,16800.00051856041,0.0,0.0,60000.00089406967,0.0,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,1,120000.00178813934,16800.00051856041,0.0,0.0,60000.00089406967,0.0,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,1,120000.00178813934,16800.00051856041,0.0,0.0,60000.00089406967,0.0,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,1,120000.00178813934,16800.00051856041,0.0,0.0,60000.00089406967,0.0,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,1,120000.00178813934,16800.00051856041,0.0,0.0,60000.00089406967,0.0,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,1,120000.00178813934,16800.00051856041,0.0,0.0,60000.00089406967,0.0,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,1,120000.00178813934,16800.00051856041,0.0,0.0,60000.00089406967,0.0,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,1,120000.00178813934,16800.00051856041,0.0,0.0,60000.00089406967,0.0,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,1,120000.00178813934,16800.00051856041,0.0,0.0,60000.00089406967,0.0,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,1,120000.00178813934,16800.00051856041,0.0,0.0,60000.00089406967,0.0,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,1,120000.00178813934,16800.00051856041,0.0,0.0,60000.00089406967,0.0,2999.9999329447746,21000.000089406967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,2,33599.9995470047,0.0,0.0,0.0,20000.000298023224,47999.998927116394,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,2,33599.9995470047,0.0,0.0,0.0,20000.000298023224,47999.998927116394,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,2,33599.9995470047,0.0,0.0,0.0,20000.000298023224,47999.998927116394,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,2,33599.9995470047,0.0,0.0,0.0,20000.000298023224,47999.998927116394,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,2,33599.9995470047,0.0,0.0,0.0,20000.000298023224,47999.998927116394,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,2,33599.9995470047,0.0,0.0,0.0,20000.000298023224,47999.998927116394,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1,2,33599.9995470047,0.0,0.0,0.0,20000.000298023224,47999.998927116394,999.9999776482582,7000.000029802322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
